,stop_route_id,average_boardings
8820,30250 97,0.7857
5628,20257 82,0.7857
9677,30880 31,0.7857
10741,40393 41,0.7857
4278,61031 95,0.7857
3423,10542 40,0.7857
7053,50344 57,0.7857
7621,20367 82,0.7857
2093,50319 57,0.7857
10208,50317 57,0.7857
8715,30603 34,0.7857
6759,10302 34,0.7857
10996,50933 58,0.7857
1533,50945 93,0.7857
8626,50655 54,0.7857
9444,40181 90,0.7857
10373,40066 46,0.7857
9868,10541 59,0.7857
9261,50578 54,0.7857
8621,60171 693,0.7857
8619,30254 97,0.7857
6530,40550 11,0.7857
5197,60237 649,0.7857
5652,50857 49,0.7857
10832,20263 22,0.7857
6661,50177 50,0.7857
9440,20177 S428,0.7857
8380,10779 65,0.7857
